fighter_name,height_cm,weight_pounds,reach_cm,stance,date_of_birth,f_wins,win_rate,f_losses,loss_rate,f_draws,draw_rate,f_dc_nc,dc_nc_rate,career_SLpM,career_StrAcc,career_SApM,career_StrDef,career_TD_Avg,career_TD_Acc,career_TD_Def,career_Sub_Avg
Cory McKenna,160.02,115.0,147.32,Orthodox,1999-07-11,8,67,4,33,0,0,0.0,0,2.94,38,3.68,46,2.0,47,75,0.4
Tim McKenzie,182.88,185.0,187.96,Orthodox,1982-07-21,14,61,9,39,0,0,0.0,0,1.37,54,2.96,44,0.0,0,28,2.1
Cody McKenzie,182.88,155.0,182.88,Switch,1987-12-16,16,62,10,38,0,0,0.0,0,1.74,34,2.5,67,2.5,25,14,2.5
Terrance McKinney,177.8,155.0,185.42,Switch,1994-09-15,16,70,7,30,0,0,0.0,0,5.91,56,2.59,47,3.23,36,77,1.4
Brian McLaughlin,175.26,155.0,,,1984-05-12,6,75,2,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jason McLean,165.1,145.0,,,,6,46,7,54,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Garreth McLellan,185.42,185.0,182.88,Southpaw,1982-09-01,13,68,6,32,0,0,0.0,0,3.56,54,2.94,45,1.15,22,34,0.9
Sara McMann,167.64,135.0,167.64,Orthodox,1980-09-24,13,68,6,32,0,0,0.0,0,2.26,46,1.92,47,4.38,65,50,0.5
Tommy McMillen,,145.0,,,1997-12-15,6,100,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
James McSweeney,193.04,230.0,195.58,Switch,1980-10-24,15,50,15,50,0,0,0.0,0,3.94,55,4.33,42,0.52,33,100,1.1
Charles McTorry,,,,,,3,100,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Daniel McWilliams,185.42,185.0,,,,15,29,37,71,0,0,0.0,0,3.36,77,0.0,0,0.0,0,100,21.6
Tim Means,187.96,170.0,190.5,Orthodox,1984-02-20,33,63,17,33,1,2,1.0,2,5.04,49,3.65,60,1.14,40,64,0.2
Yancy Medeiros,177.8,155.0,190.5,Orthodox,1987-09-07,15,62,8,33,0,0,1.0,4,4.36,37,5.67,47,0.33,50,73,0.7
Anistavio Medeiros,167.64,145.0,,Orthodox,1988-05-01,19,66,10,34,0,0,0.0,0,3.64,44,5.0,47,0.0,0,0,0.0
Kaline Medeiros,160.02,115.0,,,,8,62,5,38,0,0,0.0,0,2.06,70,0.29,83,4.41,100,0,4.4
MarQuel Mederos,177.8,155.0,175.26,Orthodox,1996-11-30,9,90,1,10,0,0,0.0,0,4.39,45,3.29,63,0.0,0,90,0.0
Uros Medic,185.42,170.0,180.34,Southpaw,1993-04-25,10,77,3,23,0,0,0.0,0,5.49,60,3.46,56,0.37,50,55,0.0
Todd Medina,177.8,193.0,,Southpaw,,11,52,9,43,0,0,1.0,5,0.0,0,0.0,0,0.0,0,0,0.0
Jason Medina,175.26,180.0,,,,21,57,15,41,1,3,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jose Daniel Medina,182.88,185.0,187.96,Orthodox,1991-05-17,11,73,4,27,0,0,0.0,0,1.87,33,4.93,48,0.5,33,31,0.0
Emil Meek,180.34,170.0,187.96,Switch,1988-08-20,9,56,5,31,1,6,1.0,6,2.52,39,2.53,38,0.25,33,47,1.0
Sanford Alton Meeks,195.58,265.0,190.5,Orthodox,1994-04-05,1,50,1,50,0,0,0.0,0,0.71,42,4.47,38,7.06,25,0,0.0
Gerald Meerschaert,185.42,185.0,195.58,Southpaw,1987-12-18,37,67,18,33,0,0,0.0,0,3.1,45,3.45,53,2.01,35,42,1.5
Frank Megallon,177.8,185.0,,Southpaw,,2,40,3,60,0,0,0.0,0,1.14,21,5.32,54,0.0,0,0,0.0
Derrick Mehmen,193.04,205.0,,,1985-05-30,19,68,9,32,0,0,0.0,0,1.93,14,4.53,48,1.0,16,0,0.0
Miika Mehmet,,205.0,,Orthodox,,3,38,5,62,0,0,0.0,0,0.33,12,7.29,24,0.0,0,0,0.0
Jordan Mein,182.88,170.0,185.42,Orthodox,1989-10-10,31,72,12,28,0,0,0.0,0,3.35,44,2.55,69,1.56,58,66,0.2
Bryce Mejia,185.42,170.0,,,,3,75,1,25,0,0,0.0,0,3.49,62,6.98,50,0.0,0,0,0.0
Brian Melancon,172.72,170.0,,Orthodox,1982-05-28,7,70,3,30,0,0,0.0,0,4.18,49,3.64,64,2.02,100,66,0.0
Brandon Melendez,180.34,155.0,,Southpaw,1983-03-24,25,50,25,50,0,0,0.0,0,0.84,26,0.56,63,0.0,0,25,0.0
Gilbert Melendez,175.26,145.0,185.42,Orthodox,1982-04-12,22,73,8,27,0,0,0.0,0,3.44,33,2.53,63,1.64,41,71,0.2
Nair Melikyan,167.64,155.0,,,1997-08-08,11,100,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Marcelo Mello,170.18,170.0,,Southpaw,,1,100,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Fabio Mello,165.1,155.0,,Southpaw,,11,58,8,42,0,0,0.0,0,0.86,35,3.94,50,0.0,0,0,0.0
Vanessa Melo,165.1,135.0,165.1,Orthodox,1988-03-27,11,58,8,42,0,0,0.0,0,3.48,30,6.13,59,0.0,0,71,0.0
Antonio Mendes,190.5,205.0,195.58,Southpaw,1981-04-19,18,58,13,42,0,0,0.0,0,1.34,47,6.85,22,2.51,50,100,0.0
Chad Mendes,167.64,145.0,167.64,Orthodox,1985-05-01,18,78,5,22,0,0,0.0,0,2.78,49,2.35,67,4.13,55,100,0.3
Augusto Mendes,167.64,135.0,165.1,Orthodox,1983-03-03,6,75,2,25,0,0,0.0,0,2.42,34,3.91,56,1.75,33,80,0.0
Eddie Mendez,177.8,185.0,,,1984-01-16,8,62,3,23,1,8,1.0,8,1.71,33,3.43,11,0.0,0,0,0.0
Mateus Mendonca,167.64,125.0,180.34,Orthodox,1999-01-17,10,77,3,23,0,0,0.0,0,1.66,40,4.14,30,2.54,27,55,0.4
Luis Mendoza,,155.0,,,,0,0,1,100,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Pietro Menga,170.18,125.0,172.72,Southpaw,1988-02-15,13,100,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Alonzo Menifield,182.88,205.0,193.04,Orthodox,1987-10-18,15,71,5,24,1,5,0.0,0,3.77,54,3.7,49,0.63,33,76,0.2
Ivan Menjivar,167.64,145.0,162.56,Orthodox,1982-05-30,25,68,12,32,0,0,0.0,0,2.78,37,2.76,65,0.56,28,38,1.0
Dave Menne,177.8,170.0,,Orthodox,1974-07-29,45,70,17,27,2,3,0.0,0,1.84,44,1.99,42,0.46,50,57,2.5
Steve Mensing,180.34,185.0,,Orthodox,1977-12-06,9,36,13,52,2,8,1.0,4,0.0,0,9.51,42,0.0,0,0,0.0
Buck Meredith,187.96,185.0,,,1982-05-17,3,50,3,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Adam Meredith,187.96,170.0,,,,5,62,3,38,0,0,0.0,0,2.63,50,2.11,55,7.89,100,100,7.9
Nick Meregali,,,,,,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Joe Merritt,182.88,170.0,,Orthodox,1984-03-07,7,78,2,22,0,0,0.0,0,1.53,58,0.73,66,0.0,0,68,0.0
Jeremiah Metcalf,185.42,185.0,,Orthodox,,13,65,7,35,0,0,0.0,0,1.74,59,0.27,60,4.02,66,100,2.0
Jonathan Meunier,190.5,170.0,,Switch,1987-08-04,8,89,1,11,0,0,0.0,0,3.47,50,1.43,69,0.58,33,58,0.0
Yaotzin Meza,175.26,145.0,180.34,Orthodox,1981-02-04,21,64,11,33,0,0,1.0,3,1.43,41,1.62,64,1.06,20,18,1.4
Guy Mezger,185.42,200.0,,Orthodox,1968-01-01,30,65,14,30,2,4,0.0,0,2.3,32,1.36,72,0.39,50,88,0.0
Jonathan Micallef,182.88,170.0,195.58,Southpaw,1999-03-05,8,89,1,11,0,0,0.0,0,4.77,43,4.0,58,0.83,50,50,0.8
Brandon Michaels,175.26,185.0,,,,4,22,14,78,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Andreas Michailidis,182.88,170.0,193.04,Orthodox,1988-07-18,13,68,6,32,0,0,0.0,0,2.9,51,3.57,44,1.12,27,50,0.0
David Michaud,175.26,155.0,,Orthodox,1988-11-10,11,79,3,21,0,0,0.0,0,3.25,43,4.45,54,2.53,58,77,0.7
Chris Mickle,175.26,145.0,,Orthodox,1983-07-10,30,56,21,39,2,4,1.0,2,3.03,27,9.7,48,0.0,0,0,0.0
Zachary Micklewright,182.88,155.0,187.96,Southpaw,1976-08-21,15,83,3,17,0,0,0.0,0,5.56,53,4.72,54,0.7,12,100,0.0
Kristof Midoux,185.42,220.0,,Orthodox,1974-07-30,6,38,10,62,0,0,0.0,0,0.7,43,2.89,49,0.0,0,0,0.0
Keith Mielke,172.72,185.0,,,,0,0,5,100,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Chris Mierzwiak,185.42,185.0,,,1988-02-14,5,62,3,38,0,0,0.0,0,1.6,61,1.73,48,2.0,28,0,1.0
Gabriel Miglioli,172.72,170.0,,,,9,50,9,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Bojan Mihajlovic,180.34,205.0,185.42,Orthodox,1980-03-30,10,62,6,38,0,0,0.0,0,1.23,35,5.95,47,0.0,0,33,0.0
Billy Miles,177.8,170.0,,Orthodox,1978-04-28,2,50,2,50,0,0,0.0,0,0.0,0,1.25,33,0.0,0,0,0.0
Pat Miletich,177.8,170.0,,Orthodox,1968-03-09,29,76,7,18,2,5,0.0,0,1.79,45,1.66,63,1.96,100,54,1.0
Curtis Millender,187.96,170.0,193.04,Orthodox,1987-12-01,17,77,5,23,0,0,0.0,0,3.86,46,2.95,61,0.43,100,57,0.0
Phillip Miller,180.34,185.0,,Orthodox,1979-02-20,16,100,0,0,0,0,0.0,0,1.61,54,1.93,50,3.62,25,100,0.6
Jason Miller,185.42,185.0,,Orthodox,1980-12-24,23,68,10,29,0,0,1.0,3,1.83,43,2.3,49,1.31,28,43,1.3
Dan Miller,185.42,185.0,187.96,Orthodox,1981-06-30,14,61,8,35,0,0,1.0,4,2.03,36,3.06,49,1.67,54,47,1.8
Jim Miller,172.72,155.0,180.34,Southpaw,1983-08-30,38,67,18,32,0,0,1.0,2,2.99,42,3.51,56,1.52,44,49,1.7
Cole Miller,185.42,145.0,185.42,Orthodox,1984-04-26,21,64,11,33,0,0,1.0,3,3.0,33,3.88,59,0.6,36,38,1.8
Henry Miller,170.18,270.0,,Southpaw,1969-07-16,6,26,16,70,0,0,1.0,4,1.25,36,2.16,54,0.55,25,60,0.0
Micah Miller,182.88,145.0,,Orthodox,1987-02-14,20,69,8,28,0,0,1.0,3,1.33,33,2.15,54,0.98,37,21,2.0
Aaron Miller,175.26,145.0,,,,14,56,10,40,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0.0
Mo Miller,172.72,135.0,182.88,Orthodox,1992-08-10,6,100,0,0,0,0,0.0,0,1.87,45,1.33,60,4.0,80,0,0.0
Juliana Miller,170.18,125.0,167.64,Orthodox,1996-05-07,4,57,3,43,0,0,0.0,0,3.31,45,4.75,32,1.84,44,0,1.8
Eddy Millis,185.42,185.0,,,,0,0,2,100,0,0,0.0,0,0.0,0,3.36,22,0.0,0,0,7.2
Che Mills,185.42,170.0,193.04,Orthodox,1982-09-29,16,55,10,34,0,0,3.0,10,2.08,52,2.87,43,1.18,66,58,0.0
Adam Milstead,190.5,205.0,193.04,Orthodox,1987-07-03,8,67,4,33,0,0,0.0,0,3.85,46,4.79,43,0.0,0,64,0.0
Alberto Mina,182.88,170.0,195.58,Orthodox,1982-05-02,13,93,1,7,0,0,0.0,0,3.23,38,3.7,47,1.85,20,50,0.0
Vitaly Minakov,187.96,249.0,,,1985-02-06,20,100,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Darrick Minner,170.18,145.0,175.26,Orthodox,1990-04-28,26,65,14,35,0,0,0.0,0,2.63,65,2.28,35,2.4,72,66,2.7
Mike Minniger,,,,,,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Ikuhisa Minowa,175.26,181.0,,Orthodox,1976-01-12,60,55,42,38,8,7,0.0,0,0.88,40,1.66,49,1.82,41,5,1.9
Carlton Minus,177.8,170.0,190.5,Orthodox,1993-04-26,10,71,3,21,0,0,1.0,7,3.5,40,4.97,50,0.0,0,58,0.0
Stipe Miocic,193.04,240.0,203.2,Orthodox,1982-08-19,20,80,5,20,0,0,0.0,0,4.67,52,4.01,52,1.74,34,65,0.0
Frank Mir,190.5,264.0,200.66,Southpaw,1979-05-24,18,62,11,38,0,0,0.0,0,2.18,47,3.84,38,2.02,40,54,2.0
Juan Miranda,,155.0,,,,7,58,5,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Mario Miranda,190.5,185.0,187.96,Orthodox,1979-07-12,14,67,7,33,0,0,0.0,0,1.96,54,2.46,36,1.02,60,54,0.0
Vitor Miranda,185.42,185.0,195.58,Orthodox,1979-03-10,12,71,5,29,0,0,0.0,0,2.98,45,2.95,58,0.95,55,50,0.2
Gabriel Miranda,180.34,145.0,180.34,Orthodox,1990-03-25,17,71,7,29,0,0,0.0,0,2.82,40,5.3,37,3.85,33,0,1.3
Damir Mirenic,182.88,185.0,,Orthodox,1974-08-02,9,69,4,31,0,0,0.0,0,0.84,50,9.86,35,0.0,0,0,0.0
Kazuo Misaki,172.72,183.0,,Orthodox,1976-04-25,25,64,11,28,2,5,1.0,3,2.85,40,2.74,63,0.72,38,51,0.6
Toby Misech,172.72,145.0,,Southpaw,1988-03-07,9,64,5,36,0,0,0.0,0,3.27,40,7.73,46,0.0,0,0,0.0
Dokonjonosuke Mishima,170.18,155.0,,Southpaw,1972-04-19,21,70,7,23,2,7,0.0,0,1.06,41,1.22,52,2.47,40,25,1.4
Felix Lee Mitchell,,,,Orthodox,,2,22,7,78,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
David Mitchell,182.88,170.0,190.5,Orthodox,1979-10-24,22,76,7,24,0,0,0.0,0,1.74,32,2.06,55,0.66,50,29,2.0
Danny Mitchell,187.96,170.0,,Orthodox,1986-08-08,19,66,9,31,1,3,0.0,0,2.53,49,2.53,52,0.0,0,100,3.0
Brad Mitchell,180.34,145.0,,,1974-10-10,4,57,2,29,0,0,1.0,14,1.15,33,4.2,52,0.0,0,100,1.9
Clay Mitchell,187.96,185.0,,,,1,33,2,67,0,0,0.0,0,1.63,85,0.0,0,0.0,0,100,4.1
Bryce Mitchell,177.8,145.0,177.8,Southpaw,1994-10-04,17,85,3,15,0,0,0.0,0,2.31,59,1.53,60,3.39,43,33,1.4
Maurice Mitchell,175.26,145.0,,Orthodox,1987-06-29,11,85,2,15,0,0,0.0,0,3.8,55,3.54,60,0.0,0,100,0.0
Terrence Mitchell,177.8,135.0,187.96,Orthodox,1989-12-30,14,78,4,22,0,0,0.0,0,2.21,34,8.85,41,3.69,50,0,0.0
Roman Mitichyan,177.8,170.0,,Orthodox,1978-09-04,8,73,3,27,0,0,0.0,0,0.26,16,2.7,43,1.93,100,25,1.9
Matt Mitrione,190.5,265.0,208.28,Switch,1978-07-15,12,71,5,29,0,0,0.0,0,3.55,50,2.79,64,0.0,0,55,0.7
Eiji Mitsuoka,170.18,145.0,,Southpaw,1976-01-01,18,62,9,31,2,7,0.0,0,1.49,49,2.26,45,2.3,36,20,1.6
Hiromitsu Miura,175.26,170.0,180.34,Orthodox,1981-09-22,12,63,7,37,0,0,0.0,0,2.12,34,2.12,58,2.23,50,69,0.6
Jonathan  Mix,182.88,168.0,,,1980-11-09,7,64,4,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Tomoya Miyashita,170.18,139.0,,Southpaw,,17,52,9,27,7,21,0.0,0,1.67,65,0.93,33,4.0,80,0,2.0
Kazuyuki Miyata,172.72,139.0,,Orthodox,,15,62,9,38,0,0,0.0,0,2.04,52,1.82,63,4.31,46,68,0.0
Motoki Miyazawa,180.34,168.0,,Southpaw,,7,70,3,30,0,0,0.0,0,1.23,28,3.91,61,0.0,0,0,0.0
Takeya Mizugaki,170.18,135.0,175.26,Orthodox,1983-12-16,21,62,11,32,2,6,0.0,0,3.37,37,3.27,57,1.46,57,70,0.1
Mizuki,160.02,115.0,165.1,Orthodox,1994-08-19,15,71,6,29,0,0,0.0,0,4.56,50,5.62,48,0.33,14,85,0.0
Tatsuya Mizuno,185.42,205.0,,Southpaw,1981-06-02,16,55,12,41,1,3,0.0,0,2.25,37,3.52,53,1.19,25,40,3.6
Roxanne Modafferi,170.18,125.0,175.26,Orthodox,1982-09-24,25,54,21,46,0,0,0.0,0,3.35,30,5.7,51,1.35,23,30,0.1
Bobby Moffett,177.8,145.0,185.42,Orthodox,1990-06-01,13,68,5,26,0,0,1.0,5,3.41,39,3.15,61,2.74,66,66,1.4
Bronson Mohika,,135.0,,,,1,50,1,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Nate Mohr,175.26,155.0,182.88,Orthodox,1983-03-03,9,56,7,44,0,0,0.0,0,3.79,41,2.5,74,0.45,50,71,0.0
Renato Moicano,180.34,155.0,182.88,Orthodox,1989-05-21,20,74,6,22,1,4,0.0,0,4.36,48,3.55,60,1.82,44,71,0.6
Thiago Moises,175.26,155.0,177.8,Orthodox,1995-03-23,19,70,8,30,0,0,0.0,0,2.5,41,4.12,53,1.34,35,53,1.2
Muhammad Mokaev,170.18,125.0,177.8,Orthodox,2000-07-30,13,93,0,0,0,0,1.0,7,1.61,45,1.35,57,5.29,41,25,0.8
Ashkan Mokhtarian,167.64,125.0,170.18,Southpaw,1985-09-15,13,81,3,19,0,0,0.0,0,1.95,43,3.66,43,0.54,16,33,0.0
Suman Mokhtarian,172.72,145.0,182.88,Orthodox,1992-06-13,8,62,5,38,0,0,0.0,0,2.21,43,6.85,48,0.0,0,0,0.0
Dan Molina,177.8,216.0,,,1984-06-14,13,59,9,41,0,0,0.0,0,0.0,0,5.58,60,0.0,0,0,20.9
Jeff Molina,167.64,125.0,175.26,Orthodox,1997-07-17,11,85,2,15,0,0,0.0,0,7.25,48,5.04,55,0.0,0,66,0.0
Rudyard Moncayo,177.8,195.0,,Orthodox,,0,0,3,100,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Hidetaka Monma,182.88,168.0,,Orthodox,1973-10-23,18,55,11,33,4,12,0.0,0,1.67,25,9.76,34,0.0,0,0,0.0
Jeff Monson,175.26,247.0,187.96,Orthodox,1971-01-18,60,69,26,30,1,1,0.0,0,0.97,30,2.87,59,1.06,12,66,0.7
Darrell Montague,167.64,125.0,170.18,Southpaw,1987-11-03,13,72,5,28,0,0,0.0,0,1.92,25,5.38,52,0.72,25,33,1.4
Andrew Montanez,,185.0,,,,9,41,12,55,1,5,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Augusto Montano,185.42,170.0,185.42,Orthodox,1984-10-25,15,83,3,17,0,0,0.0,0,3.46,46,2.66,56,0.0,0,66,0.0
Erick Montano,182.88,170.0,185.42,Orthodox,1985-11-19,7,58,5,42,0,0,0.0,0,2.79,44,2.06,64,2.29,36,66,0.0
Nicco Montano,165.1,135.0,165.1,Southpaw,1988-12-16,5,62,3,38,0,0,0.0,0,5.6,41,4.43,64,2.25,54,69,0.4
Antonio Monteiro,170.18,145.0,177.8,Orthodox,1995-07-02,17,71,5,21,1,4,1.0,4,3.93,49,8.33,33,1.0,33,66,1.0
Alberto Montes,170.18,145.0,175.26,Orthodox,1994-05-31,11,92,1,8,0,0,0.0,0,4.98,66,4.85,57,0.0,0,66,9.8
Steve Montgomery,193.04,185.0,,Southpaw,1990-12-19,9,64,5,36,0,0,0.0,0,4.85,39,4.12,47,0.0,0,64,0.0
James Moontasri,177.8,170.0,180.34,Switch,1988-04-10,9,64,5,36,0,0,0.0,0,2.39,48,3.86,40,0.0,0,79,0.2
Homer Moore,177.8,205.0,,Orthodox,1971-11-27,26,70,9,24,2,5,0.0,0,0.68,50,0.68,0,5.07,66,0,0.0
Todd Moore,175.26,170.0,180.34,Southpaw,1983-12-30,16,70,7,30,0,0,0.0,0,1.83,26,2.3,57,0.78,14,54,0.0
Nate Moore,182.88,170.0,,,,8,67,4,33,0,0,0.0,0,2.21,25,2.87,42,1.23,16,25,0.0
Dustin Moore,162.56,125.0,,,,0,0,2,100,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Taylor Moore,177.8,135.0,177.8,Southpaw,1993-10-16,10,67,5,33,0,0,0.0,0,0.2,75,2.07,42,0.0,0,25,0.0
Sergio Moraes,182.88,170.0,182.88,Orthodox,1982-07-23,14,67,6,29,1,5,0.0,0,2.42,42,3.73,59,1.2,38,75,0.4
Marlon Moraes,167.64,135.0,170.18,Orthodox,1988-04-26,23,68,10,29,1,3,0.0,0,3.37,40,4.53,54,0.87,41,46,0.3
Sheymon Moraes,172.72,145.0,182.88,Orthodox,1990-10-11,11,73,4,27,0,0,0.0,0,3.0,42,3.64,63,0.0,0,53,0.0
John Moraga,167.64,125.0,167.64,Orthodox,1984-03-20,19,73,7,27,0,0,0.0,0,2.57,43,2.55,56,0.62,23,44,1.1
Ricardo Morais,203.2,270.0,,Orthodox,1967-02-26,10,67,4,27,1,7,0.0,0,2.86,37,2.39,53,0.0,0,0,0.0
Leonardo Morales,172.72,135.0,,Southpaw,1992-12-22,6,75,2,25,0,0,0.0,0,2.05,47,2.05,58,0.0,0,62,0.0
Albert Morales,175.26,135.0,182.88,Orthodox,1991-05-25,7,58,4,33,1,8,0.0,0,3.81,35,3.96,56,0.91,35,70,0.2
Joseph Morales,167.64,125.0,175.26,Switch,1994-08-22,9,82,2,18,0,0,0.0,0,1.58,37,1.72,60,0.53,50,23,2.6
Vince Morales,170.18,135.0,177.8,Orthodox,1990-11-12,16,64,9,36,0,0,0.0,0,3.84,37,4.29,53,0.54,35,60,0.3
Omar Morales,180.34,155.0,185.42,Orthodox,1985-10-17,11,73,4,27,0,0,0.0,0,3.42,40,3.18,58,0.46,100,63,0.0
Michael Morales,182.88,170.0,200.66,Orthodox,1999-06-24,17,100,0,0,0,0,0.0,0,5.42,48,3.42,52,1.16,41,92,0.0
Sarah Moras,170.18,135.0,170.18,Orthodox,1988-04-30,6,43,8,57,0,0,0.0,0,2.28,34,3.58,50,0.67,21,33,0.8
Christian Morecraft,198.12,260.0,205.74,Orthodox,1986-09-08,8,73,3,27,0,0,0.0,0,2.82,34,2.46,46,3.26,66,50,2.2
Joe Moreira,180.34,195.0,,Southpaw,,2,50,2,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Richardson Moreira,187.96,185.0,,Orthodox,1984-03-31,7,64,4,36,0,0,0.0,0,1.17,28,1.83,67,0.0,0,100,0.0
Gisele Moreira,167.64,135.0,,Orthodox,1981-01-14,8,73,3,27,0,0,0.0,0,5.93,42,6.33,48,4.0,57,0,0.0
Vinicius Moreira,193.04,205.0,193.04,Orthodox,1989-02-28,9,64,5,36,0,0,0.0,0,3.15,59,5.07,43,1.97,18,0,1.3
Jesse Moreng,170.18,145.0,,Orthodox,1979-11-09,9,90,1,10,0,0,0.0,0,1.26,40,2.08,48,5.56,100,100,0.0
Brandon Moreno,170.18,125.0,177.8,Orthodox,1993-12-07,22,69,8,25,2,6,0.0,0,3.99,43,3.53,60,1.59,46,64,0.4
Mike Moreno,182.88,185.0,,,,6,55,5,45,0,0,0.0,0,1.27,51,1.07,58,0.0,0,44,0.0
Dan Moret,182.88,155.0,185.42,Southpaw,1986-11-21,13,68,6,32,0,0,0.0,0,2.67,43,3.56,43,1.25,27,45,0.4
Sammy Morgan,177.8,170.0,,Orthodox,1981-09-28,18,60,12,40,0,0,0.0,0,1.05,22,3.74,40,1.43,20,0,0.5
Peggy Morgan,185.42,135.0,,,1979-12-16,4,50,4,50,0,0,0.0,0,2.27,23,8.2,33,0.0,0,50,0.0
Alexander Morgan,177.8,145.0,180.34,Orthodox,1991-05-14,11,69,5,31,0,0,0.0,0,3.71,44,2.78,47,0.0,0,0,0.0
Alex Morono,180.34,170.0,182.88,Orthodox,1990-08-16,24,67,11,31,0,0,1.0,3,4.96,40,4.56,57,0.34,25,47,0.3
Maryna Moroz,170.18,125.0,170.18,Orthodox,1991-09-08,11,65,6,35,0,0,0.0,0,4.42,33,4.89,51,0.7,24,42,0.6
Sergey Morozov,167.64,135.0,170.18,Orthodox,1989-06-14,19,79,5,21,0,0,0.0,0,3.01,43,2.97,61,3.63,31,68,0.0
Brad Morris,187.96,205.0,,Orthodox,1979-11-01,10,62,6,38,0,0,0.0,0,0.5,62,6.95,27,0.0,0,0,0.0
Scott Morris,177.8,210.0,,Orthodox,,2,67,1,33,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Anthony Morrison,170.18,145.0,,Orthodox,1984-03-29,20,61,12,36,0,0,1.0,3,1.7,33,0.49,80,0.0,0,50,0.0
Jack Morrison,180.34,205.0,,,,0,0,3,100,0,0,0.0,0,0.0,0,19.31,40,0.0,0,0,0.0
Harry Moskowitz,195.58,275.0,,Orthodox,,6,33,12,67,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Carlos Mota,162.56,125.0,175.26,Orthodox,1995-04-15,8,80,2,20,0,0,0.0,0,0.8,41,1.13,54,0.0,0,50,1.0
Miki Motono,157.48000000000002,115.0,160.02,Southpaw,1994-05-18,8,62,5,38,0,0,0.0,0,1.27,27,4.2,57,3.0,30,0,1.0
Juan Mott,182.88,190.0,,Switch,,3,43,4,57,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Nikolas Motta,175.26,155.0,177.8,Orthodox,1993-02-08,15,71,5,24,0,0,1.0,5,3.64,37,4.5,56,0.0,0,82,0.0
Flavio Luiz Moura,180.34,183.0,,Open Stance,,19,73,7,27,0,0,0.0,0,0.67,16,0.0,0,0.0,0,0,0.0
Eduarda Moura,167.64,125.0,167.64,Orthodox,1994-02-28,11,92,1,8,0,0,0.0,0,2.6,49,2.45,53,4.37,35,100,0.4
Gegard Mousasi,187.96,185.0,193.04,Orthodox,1985-08-01,42,84,6,12,2,4,0.0,0,3.75,50,1.21,68,1.59,60,59,1.1
Kris Moutinho,170.18,135.0,172.72,Southpaw,1992-08-09,9,60,6,40,0,0,0.0,0,4.86,32,15.48,28,0.0,0,0,0.0
Kin Moy,165.1,135.0,,,,8,73,3,27,0,0,0.0,0,2.3,33,1.93,62,1.67,42,50,1.7
Jamie Moyle,154.94,115.0,165.1,Orthodox,1989-03-17,4,57,3,43,0,0,0.0,0,4.51,51,4.0,65,1.0,21,50,0.0
Askar Mozharov,190.5,205.0,187.96,Orthodox,1994-10-26,19,59,13,41,0,0,0.0,0,0.43,18,4.07,13,0.0,0,33,0.0
Garrett Mueller,175.26,135.0,,,1989-01-29,3,50,3,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Lauren Mueller,165.1,125.0,170.18,Orthodox,1991-11-15,5,62,3,38,0,0,0.0,0,4.08,41,3.77,58,0.7,50,71,0.0
Belal Muhammad,180.34,170.0,182.88,Orthodox,1988-07-09,24,86,3,11,0,0,1.0,4,4.39,43,3.48,57,2.28,39,89,0.2
Fazlo Mulabitinovic,,135.0,,,,4,67,2,33,0,0,0.0,0,0.54,16,0.0,100,0.0,0,0,8.0
